station_id,start_date,end_date,n_days,history_days,missing_rate,history_group,total_demand,avg_demand,median_demand,std_demand,coefficient_of_variation,zero_rate,active_day_rate,lag1_autocorr,lag7_autocorr,weekday_effect_strength,month_effect_strength,weekend_ratio,trend_slope,rolling_mean_shift_30d,rolling_std_shift_30d,outlier_rate,max_value,p95_value,correlation_with_system_total,demand_share_of_system,is_short_history,is_zero_almost_always,appears_active_recently,metrics_limited_by_sparsity,station_category,cluster_label
4331,2019-02-28,2020-09-25,576,576,0.0,mature,576.0,1.0,0.0,3.878806374245676,3.878806374245676,0.5381944444444444,0.4618055555555556,-0.0036925917378259863,0.09916006662248114,0.4772432378436088,0.4342030913343346,1.926530001496334,-0.003071358601461835,-3.6666666666666665,-15.494821756989575,0.0037593984962406013,89.0,3.0,0.12449026704569155,0.0003031953952199351,False,False,False,False,weekend_leisure,cluster_3
4135,2019-01-02,2019-11-09,312,312,0.0,young,361.0,1.1570512820512822,0.0,3.4153239171283025,2.9517480945818013,0.6057692307692307,0.3942307692307692,-0.0007474713204266459,0.06430195941815701,0.36317220978253195,0.6406598816614132,1.7409927731181094,0.0023238603542272015,0.39999999999999997,0.6238307022811906,0.032520325203252036,54.0,4.449999999999989,0.04416601713765511,0.0001900235029069385,True,False,False,True,short_history,not_clustered_short_history
4457,2019-11-06,2024-12-30,1882,1882,0.0,mature,1997.0,1.061105207226355,1.0,2.608126442373846,2.4579338830984367,0.4681190223166844,0.5318809776833157,0.06811211260362326,0.05535085347429846,0.21786328641929772,0.28046735018931646,1.3902360580308117,0.0009154819059317519,0.6000000000000001,0.7553612413716662,0.001998001998001998,88.0,3.0,0.267476997179609,0.0010511826462746708,False,False,True,False,weekend_leisure,cluster_3
4134,2019-01-01,2019-11-09,313,313,0.0,young,316.0,1.0095846645367412,0.0,1.849765761879685,1.8322046945200676,0.6613418530351438,0.33865814696485624,0.1007532956685499,0.20037385129763985,0.581115610942322,0.5161166545577631,2.6475995914198163,0.0006140102342865808,-0.23333333333333328,-0.3967719982694158,0.03773584905660377,12.0,5.0,-0.038605320995935014,0.00016633636265538107,True,False,False,True,short_history,not_clustered_short_history
4602,2022-03-08,2024-12-22,1021,1021,0.0,mature,1063.0,1.0411361410381978,0.0,1.854204075671664,1.780942955090093,0.5190989226248776,0.48090107737512244,0.36791487483714297,0.29819307469193823,0.21354869918319339,0.5288864025862026,1.3833363374188898,-0.00023338598987285102,-0.8,-1.2238593455329152,0.028513238289205704,18.0,4.0,0.019632811893905894,0.0005595428908312344,False,False,False,False,weekend_leisure,cluster_3
