station_id,start_date,end_date,n_days,missing_rate,total_demand,avg_demand,median_demand,std_demand,coefficient_of_variation,zero_rate,active_day_rate,lag1_autocorr,lag7_autocorr,weekday_effect_strength,month_effect_strength,weekend_ratio,trend_slope,rolling_mean_shift_30d,rolling_std_shift_30d,outlier_rate,max_value,p95_value,correlation_with_system_total,demand_share_of_system,station_category,cluster_label
4626,2022-07-08,2022-07-10,3,0.0,40.0,13.333333333333334,1.0,18.153665072253467,1.36152488041901,0.3333333333333333,0.6666666666666666,,,1.36152488041901,0.0,19.5,18.999999999999993,,,0.3333333333333333,39.0,35.199999999999996,0.9111837425481178,2.105523577916216e-05,anomaly_heavy,cluster_1
4667,2024-02-23,2024-02-25,3,0.0,82.0,27.333333333333332,1.0,37.95025984393549,1.3884241406317863,0.3333333333333333,0.6666666666666666,,,1.3884241406317863,0.0,40.5,39.999999999999986,,,0.3333333333333333,81.0,73.0,0.9706936329544275,4.316323334728243e-05,anomaly_heavy,cluster_1
4675,2024-06-21,2024-06-23,3,0.0,53.0,17.666666666666668,1.0,24.28076513529908,1.3743829321867402,0.3333333333333333,0.6666666666666666,,,1.3743829321867402,0.0,26.0,25.499999999999993,,,0.3333333333333333,52.0,46.89999999999999,0.10617535702162349,2.7898187407389862e-05,anomaly_heavy,cluster_1
3030,2019-01-01,2024-12-31,2192,0.0,29689.0,13.544251824817518,7.0,16.782905737317336,1.2391164867863385,0.01687956204379562,0.9831204379562044,0.7180377489069758,0.8361291202944185,0.39082878192227477,0.13562271884478702,0.3399653411411314,-0.009780383789731407,-21.099999999999998,-13.155788900046993,0.1386861313868613,111.0,56.0,0.215353484858408,0.015627722376188632,anomaly_heavy,cluster_1
4440,2019-09-11,2024-12-31,1939,0.0,6866.0,3.5410005157297575,2.0,3.5537202364316567,1.0035921261929774,0.12274368231046931,0.8772563176895307,0.5344941775938837,0.4804223542529506,0.03912085602119292,0.1911587059831481,0.9923702950152594,0.0015641371952758683,-3.5,-1.780130319235043,0.12480660134089737,23.0,11.0,0.4408361316183158,0.0036141312214931845,anomaly_heavy,cluster_1
