station_id,start_date,end_date,n_days,missing_rate,avg_demand,median_demand,std_demand,coefficient_of_variation,zero_rate,active_day_rate,total_demand,lag1_autocorr,lag7_autocorr,weekday_effect_strength,month_effect_strength,weekend_ratio,trend_slope,rolling_mean_shift_30d,rolling_std_shift_30d,outlier_rate,max_value,p95_value,correlation_with_system_total,demand_share_of_system,station_category
4403,2020-02-19,2022-12-04,1020,0.0,0.12745098039215685,0.0,2.9153803391850754,22.874522661298286,0.9970588235294118,0.0029411764705882353,130.0,-0.001377700387634679,-0.00100074122002828,2.4228275942296595,2.9269451014215995,321.61643835616434,-0.00015779014193819199,-0.9333333333333333,-4.841608250921368,0.00196078431372549,78.0,0.0,0.06408904866066768,6.842951628227701e-05,sparse_intermittent
4625,2022-07-10,2024-06-23,715,0.0,0.15104895104895105,0.0,2.960269953973961,19.59808349158687,0.9972027972027973,0.002797202797202797,108.0,-0.001402524544179522,-0.0014144271570014138,2.4291056395145247,2.627622997395751,,0.00035160370355900996,0.9999999999999998,5.385164807134504,0.002797202797202797,69.0,0.0,0.04014532382808303,5.6849136603737833e-05,sparse_intermittent
4629,2022-08-21,2024-08-18,729,0.0,0.35665294924554186,0.0,6.8450687378821975,19.192519653523544,0.9972565157750343,0.0027434842249657062,260.0,-0.0013755158184319126,-0.0013869625520110957,2.429493908148213,3.3580826002348427,,0.0003382377811601587,0.9999999999999996,5.385164807134494,0.0027434842249657062,145.0,0.0,0.13347101112598314,0.00013685903256455403,sparse_intermittent
4634,2022-10-09,2023-10-15,372,0.0,0.6129032258064516,0.0,8.341542955779097,13.609885875218527,0.9946236559139785,0.005376344086021506,228.0,-0.0027027027027027046,-0.0027472527472527488,2.410608953215191,2.705667592132037,,0.00034593098676813415,0.2666666666666666,1.4360439485691927,0.005376344086021506,118.0,0.0,0.29654498834640575,0.00012001484394122431,sparse_intermittent
4395,2019-05-17,2019-10-16,153,0.0,0.0784313725490196,0.0,0.6910200073218077,8.810505093353049,0.9803921568627451,0.0196078431372549,12.0,-0.009546453276256953,-0.009942714528792074,1.6011250972345772,1.3608079333016858,4.954545454545454,0.000696929489499147,-0.06666666666666668,-0.35901098714230023,0.013071895424836602,8.0,0.0,-0.08909738945323382,6.316570733748648e-06,sparse_intermittent
