date,prediction,model_name,fold_id,horizon,horizon_step,actual,fit_success,fallback_triggered,fallback_reason,exception_type,warning_count,n_train,n_exog,condition_number,model_runtime_seconds,selected_spec,used_exog_columns,point_forecast,lower_80,upper_80,lower_95,upper_95,interval_calibration_method,interval_source_horizon,interval_source_step_start,interval_source_step_end,interval_n_residuals
2024-12-16,1023.0,seasonal_naive_7,7,7,5,891.0,,,,,,,,,,,,1023.0,824.3,1086.2,656.85,1123.425,pooled_nearby_steps,7,4,6,24
2024-12-17,1106.0,seasonal_naive_7,7,7,6,1092.0,,,,,,,,,,,,1106.0,770.2,1187.7,601.85,1229.1000000000001,pooled_nearby_steps,7,5,7,24
2024-12-18,1113.0,seasonal_naive_7,7,7,7,1110.0,,,,,,,,,,,,1113.0,777.2,1194.7,608.85,1236.1000000000001,pooled_nearby_steps,7,5,7,24
2024-12-12,1332.0,seasonal_naive_30,7,7,1,1027.0,,,,,,,,,,,,1332.0,854.1,1326.1,694.525,1400.475,pooled_nearby_steps,7,1,3,24
2024-12-13,1370.0,seasonal_naive_30,7,7,2,990.0,,,,,,,,,,,,1370.0,892.1,1364.1,732.525,1438.475,pooled_nearby_steps,7,1,3,24
2024-12-14,1401.0,seasonal_naive_30,7,7,3,1069.0,,,,,,,,,,,,1401.0,880.0,1395.1,711.675,1469.475,pooled_nearby_steps,7,2,4,24
2024-12-15,1395.0,seasonal_naive_30,7,7,4,888.0,,,,,,,,,,,,1395.0,827.3,1235.4,692.45,1431.275,pooled_nearby_steps,7,3,5,24
2024-12-16,1437.0,seasonal_naive_30,7,7,5,891.0,,,,,,,,,,,,1437.0,778.9,1285.8,356.8499999999999,1394.3000000000002,pooled_nearby_steps,7,4,6,24
2024-12-17,1184.0,seasonal_naive_30,7,7,6,1092.0,,,,,,,,,,,,1184.0,556.6,1083.3,168.82500000000005,1174.65,pooled_nearby_steps,7,5,7,24
2024-12-18,1247.0,seasonal_naive_30,7,7,7,1110.0,,,,,,,,,,,,1247.0,619.6,1146.3,231.82500000000005,1237.65,pooled_nearby_steps,7,5,7,24
2024-12-12,1096.9775738042254,ets,7,7,1,1027.0,,,,,,,,,,,,1096.9775738042254,799.4901031942918,1191.4138574335514,738.4028710691657,1359.4356897623293,pooled_nearby_steps,7,1,3,24
2024-12-13,1141.3756285495829,ets,7,7,2,990.0,,,,,,,,,,,,1141.3756285495829,843.8881579396493,1235.8119121789089,782.8009258145232,1403.8337445076868,pooled_nearby_steps,7,1,3,24
2024-12-14,1142.0474988021501,ets,7,7,3,1069.0,,,,,,,,,,,,1142.0474988021501,867.1075131363119,1220.5002858666396,820.4068125683791,1404.505614760254,pooled_nearby_steps,7,2,4,24
2024-12-15,1159.9279569799155,ets,7,7,4,888.0,,,,,,,,,,,,1159.9279569799155,884.9879713140773,1178.5069696704418,838.2872707461445,1327.6765928352534,pooled_nearby_steps,7,3,5,24
2024-12-16,1008.0183060599252,ets,7,7,5,891.0,,,,,,,,,,,,1008.0183060599252,739.3528589980094,1017.4904847344967,638.5690514830422,1032.637738529503,pooled_nearby_steps,7,4,6,24
2024-12-17,1087.1861726543182,ets,7,7,6,1092.0,,,,,,,,,,,,1087.1861726543182,856.8730689269914,1106.534023330093,653.1745153707861,1121.550459431157,pooled_nearby_steps,7,5,7,24
2024-12-18,1081.4598645196013,ets,7,7,7,1110.0,,,,,,,,,,,,1081.4598645196013,851.1467607922746,1100.8077151953762,647.4482072360693,1115.82415129644,pooled_nearby_steps,7,5,7,24
2024-12-12,1069.9397069234735,sarimax_dynamic,7,7,1,1027.0,True,False,,,0.0,1095.0,8.0,5.367602435032544,1.0646820419933647,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1069.9397069234735,794.5142090774555,1192.0654325108005,726.6004799511417,1351.3238345761438,pooled_nearby_steps,7,1,3,24
2024-12-13,1115.596749525921,sarimax_dynamic,7,7,2,990.0,True,False,,,0.0,1095.0,8.0,5.367602435032544,1.0646820419933647,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1115.596749525921,840.171251679903,1237.722475113248,772.2575225535892,1396.9808771785913,pooled_nearby_steps,7,1,3,24
2024-12-14,1144.714485427612,sarimax_dynamic,7,7,3,1069.0,True,False,,,0.0,1095.0,8.0,5.367602435032544,1.0646820419933647,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1144.714485427612,901.4526018071849,1248.6187376776782,841.8887704295148,1426.0986130802823,pooled_nearby_steps,7,2,4,24
2024-12-15,1140.2371006647768,sarimax_dynamic,7,7,4,888.0,True,False,,,0.0,1095.0,8.0,5.367602435032544,1.0646820419933647,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1140.2371006647768,898.9968257166265,1223.8719695076288,837.4113856666795,1311.6239490854255,pooled_nearby_steps,7,3,5,24
2024-12-16,1001.465836551376,sarimax_dynamic,7,7,5,891.0,True,False,,,0.0,1095.0,8.0,5.367602435032544,1.0646820419933647,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1001.465836551376,799.5527931325836,1083.2730009920986,657.063956287823,1092.159794129936,pooled_nearby_steps,7,4,6,24
2024-12-17,1042.4185875304934,sarimax_dynamic,7,7,6,1092.0,True,False,,,0.0,1095.0,8.0,5.367602435032544,1.0646820419933647,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1042.4185875304934,887.1929622632302,1134.0424607890786,622.2931093337373,1137.873642434865,pooled_nearby_steps,7,5,7,24
2024-12-18,1036.262659030476,sarimax_dynamic,7,7,7,1110.0,True,False,,,0.0,1095.0,8.0,5.367602435032544,1.0646820419933647,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1036.262659030476,881.0370337632129,1127.8865322890615,616.13718083372,1131.7177139348476,pooled_nearby_steps,7,5,7,24
2024-12-12,1140.023193359375,fourier_dynamic_regression,7,7,1,1027.0,,,,,,,,,,,,1140.023193359375,895.4659790039062,1330.3666137695313,802.0117073059082,1548.639909362793,pooled_nearby_steps,7,1,3,24
2024-12-13,1180.1526184082031,fourier_dynamic_regression,7,7,2,990.0,,,,,,,,,,,,1180.1526184082031,935.5954040527344,1370.4960388183595,842.1411323547363,1588.7693344116212,pooled_nearby_steps,7,1,3,24
2024-12-14,1169.287109375,fourier_dynamic_regression,7,7,3,1069.0,,,,,,,,,,,,1169.287109375,922.463671875,1332.3375122070313,870.8334526062011,1577.903825378418,pooled_nearby_steps,7,2,4,24
2024-12-15,1157.998046875,fourier_dynamic_regression,7,7,4,888.0,,,,,,,,,,,,1157.998046875,911.174609375,1289.353857421875,893.0068237304688,1415.255859375,pooled_nearby_steps,7,3,5,24
2024-12-16,1095.12841796875,fourier_dynamic_regression,7,7,5,891.0,,,,,,,,,,,,1095.12841796875,844.624853515625,1217.148876953125,687.969921875,1261.0474609375,pooled_nearby_steps,7,4,6,24
2024-12-17,1125.525390625,fourier_dynamic_regression,7,7,6,1092.0,,,,,,,,,,,,1125.525390625,881.38349609375,1248.157421875,616.8664794921875,1306.7327514648437,pooled_nearby_steps,7,5,7,24
2024-12-18,1115.78369140625,fourier_dynamic_regression,7,7,7,1110.0,,,,,,,,,,,,1115.78369140625,871.641796875,1238.41572265625,607.1247802734375,1296.9910522460937,pooled_nearby_steps,7,5,7,24
2024-12-12,1011.6518493073121,tree_boosting_fallback,7,7,1,1027.0,,,,,,,,,,,,1011.6518493073121,726.2811424298517,1103.7348309441345,619.0787917750126,1249.2087730167857,pooled_nearby_steps,7,1,3,24
2024-12-13,1055.7026816052362,tree_boosting_fallback,7,7,2,990.0,,,,,,,,,,,,1055.7026816052362,770.3319747277758,1147.7856632420585,663.1296240729367,1293.25960531471,pooled_nearby_steps,7,1,3,24
2024-12-14,1085.7809751473121,tree_boosting_fallback,7,7,3,1069.0,,,,,,,,,,,,1085.7809751473121,800.4102682698517,1158.7071021487016,696.5346948480137,1323.3378988567858,pooled_nearby_steps,7,2,4,24
2024-12-15,1069.2282996666956,tree_boosting_fallback,7,7,4,888.0,,,,,,,,,,,,1069.2282996666956,788.727651158988,1101.384604382412,679.9820193673972,1195.4938878983598,pooled_nearby_steps,7,3,5,24
2024-12-16,1035.5076451808986,tree_boosting_fallback,7,7,5,891.0,,,,,,,,,,,,1035.5076451808986,788.8469003708544,1068.0181716394263,631.5551711673324,1095.688691719539,pooled_nearby_steps,7,4,6,24
2024-12-17,1043.848001625251,tree_boosting_fallback,7,7,6,1092.0,,,,,,,,,,,,1043.848001625251,835.2925985374607,1094.8565534700217,678.5959493219866,1135.6891807017653,pooled_nearby_steps,7,5,7,24
2024-12-18,1057.7672109537914,tree_boosting_fallback,7,7,7,1110.0,,,,,,,,,,,,1057.7672109537914,849.211807866001,1108.775762798562,692.5151586505269,1149.6083900303056,pooled_nearby_steps,7,5,7,24
2024-12-19,1110.0,naive,8,7,1,1040.0,,,,,,,,,,,,1110.0,852.6,1298.6,744.175,1445.9750000000001,pooled_nearby_steps,7,1,3,24
2024-12-20,1110.0,naive,8,7,2,852.0,,,,,,,,,,,,1110.0,852.6,1298.6,744.175,1445.9750000000001,pooled_nearby_steps,7,1,3,24
2024-12-21,1110.0,naive,8,7,3,919.0,,,,,,,,,,,,1110.0,852.6,1288.8,792.475,1425.275,pooled_nearby_steps,7,2,4,24
2024-12-22,1110.0,naive,8,7,4,933.0,,,,,,,,,,,,1110.0,850.5,1223.8999999999999,788.45,1417.2250000000001,pooled_nearby_steps,7,3,5,24
2024-12-23,1110.0,naive,8,7,5,842.0,,,,,,,,,,,,1110.0,854.1,1146.3999999999999,714.925,1260.275,pooled_nearby_steps,7,4,6,24
2024-12-24,1110.0,naive,8,7,6,543.0,,,,,,,,,,,,1110.0,758.0,1148.5,598.2,1241.15,pooled_nearby_steps,7,5,7,24
2024-12-25,1110.0,naive,8,7,7,639.0,,,,,,,,,,,,1110.0,758.0,1148.5,598.2,1241.15,pooled_nearby_steps,7,5,7,24
2024-12-19,1027.0,seasonal_naive_7,8,7,1,1040.0,,,,,,,,,,,,1027.0,650.3,1189.1,502.725,1389.1000000000001,pooled_nearby_steps,7,1,3,24
2024-12-20,990.0,seasonal_naive_7,8,7,2,852.0,,,,,,,,,,,,990.0,613.3,1152.1,465.725,1352.1000000000001,pooled_nearby_steps,7,1,3,24
2024-12-21,1069.0,seasonal_naive_7,8,7,3,919.0,,,,,,,,,,,,1069.0,794.1,1191.5,630.925,1363.8250000000003,pooled_nearby_steps,7,2,4,24
2024-12-22,888.0,seasonal_naive_7,8,7,4,933.0,,,,,,,,,,,,888.0,662.1,983.2,577.35,1163.8500000000004,pooled_nearby_steps,7,3,5,24
2024-12-23,891.0,seasonal_naive_7,8,7,5,842.0,,,,,,,,,,,,891.0,692.3,954.1999999999999,524.85,991.425,pooled_nearby_steps,7,4,6,24
2024-12-24,1092.0,seasonal_naive_7,8,7,6,543.0,,,,,,,,,,,,1092.0,756.2,1173.7,587.85,1215.1000000000001,pooled_nearby_steps,7,5,7,24
2024-12-25,1110.0,seasonal_naive_7,8,7,7,639.0,,,,,,,,,,,,1110.0,774.2,1191.7,605.85,1233.1000000000001,pooled_nearby_steps,7,5,7,24
2024-12-19,1208.0,seasonal_naive_30,8,7,1,1040.0,,,,,,,,,,,,1208.0,730.1,1202.1,570.525,1276.475,pooled_nearby_steps,7,1,3,24
2024-12-20,1280.0,seasonal_naive_30,8,7,2,852.0,,,,,,,,,,,,1280.0,802.1,1274.1,642.525,1348.475,pooled_nearby_steps,7,1,3,24
2024-12-21,1385.0,seasonal_naive_30,8,7,3,919.0,,,,,,,,,,,,1385.0,864.0,1379.1,695.675,1453.475,pooled_nearby_steps,7,2,4,24
2024-12-22,1271.0,seasonal_naive_30,8,7,4,933.0,,,,,,,,,,,,1271.0,703.3,1111.4,568.45,1307.275,pooled_nearby_steps,7,3,5,24
2024-12-23,1024.0,seasonal_naive_30,8,7,5,842.0,,,,,,,,,,,,1024.0,365.9,872.8,0.0,981.3000000000001,pooled_nearby_steps,7,4,6,24
2024-12-24,1205.0,seasonal_naive_30,8,7,6,543.0,,,,,,,,,,,,1205.0,577.6,1104.3,189.82500000000005,1195.65,pooled_nearby_steps,7,5,7,24
2024-12-25,1115.0,seasonal_naive_30,8,7,7,639.0,,,,,,,,,,,,1115.0,487.6,1014.3,99.82500000000005,1105.65,pooled_nearby_steps,7,5,7,24
2024-12-19,1032.783694538107,ets,8,7,1,1040.0,,,,,,,,,,,,1032.783694538107,735.2962239281735,1127.219978167433,674.2089918030474,1295.2418104962112,pooled_nearby_steps,7,1,3,24
2024-12-20,1076.2537016733545,ets,8,7,2,852.0,,,,,,,,,,,,1076.2537016733545,778.766231063421,1170.6899853026805,717.6789989382949,1338.7118176314584,pooled_nearby_steps,7,1,3,24
2024-12-21,1085.180587112051,ets,8,7,3,919.0,,,,,,,,,,,,1085.180587112051,810.2406014462127,1163.6333741765404,763.5399008782799,1347.6387030701549,pooled_nearby_steps,7,2,4,24
2024-12-22,1089.7429920128263,ets,8,7,4,933.0,,,,,,,,,,,,1089.7429920128263,814.8030063469881,1108.3220047033526,768.1023057790553,1257.4916278681642,pooled_nearby_steps,7,3,5,24
2024-12-23,952.8397382848019,ets,8,7,5,842.0,,,,,,,,,,,,952.8397382848019,684.1742912228863,962.3119169593734,583.390483707919,977.4591707543797,pooled_nearby_steps,7,4,6,24
2024-12-24,1038.5682656302404,ets,8,7,6,543.0,,,,,,,,,,,,1038.5682656302404,808.2551619029136,1057.9161163060153,604.5566083467083,1072.9325524070791,pooled_nearby_steps,7,5,7,24
2024-12-25,1027.5132945924868,ets,8,7,7,639.0,,,,,,,,,,,,1027.5132945924868,797.20019086516,1046.8611452682617,593.5016373089547,1061.8775813693255,pooled_nearby_steps,7,5,7,24
2024-12-19,1027.7811006702914,sarimax_dynamic,8,7,1,1040.0,True,False,,,0.0,1095.0,8.0,5.367425424149315,2.679517999989912,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1027.7811006702914,752.3556028242733,1149.9068262576184,684.4418736979595,1309.1652283229616,pooled_nearby_steps,7,1,3,24
2024-12-20,1074.3197105169447,sarimax_dynamic,8,7,2,852.0,True,False,,,0.0,1095.0,8.0,5.367425424149315,2.679517999989912,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1074.3197105169447,798.8942126709267,1196.4454361042717,730.9804835446129,1355.703838169615,pooled_nearby_steps,7,1,3,24
2024-12-21,1106.0939792542379,sarimax_dynamic,8,7,3,919.0,True,False,,,0.0,1095.0,8.0,5.367425424149315,2.679517999989912,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1106.0939792542379,862.8320956338107,1209.998231504304,803.2682642561406,1387.4781069069081,pooled_nearby_steps,7,2,4,24
2024-12-22,1103.0211098630352,sarimax_dynamic,8,7,4,933.0,True,False,,,0.0,1095.0,8.0,5.367425424149315,2.679517999989912,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1103.0211098630352,861.780834914885,1186.6559787058873,800.195394864938,1274.407958283684,pooled_nearby_steps,7,3,5,24
2024-12-23,965.8079718724207,sarimax_dynamic,8,7,5,842.0,True,False,,,0.0,1095.0,8.0,5.367425424149315,2.679517999989912,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,965.8079718724207,763.8949284536283,1047.6151363131432,621.4060916088677,1056.5019294509807,pooled_nearby_steps,7,4,6,24
2024-12-24,1012.0954056030739,sarimax_dynamic,8,7,6,543.0,True,False,,,0.0,1095.0,8.0,5.367425424149315,2.679517999989912,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1012.0954056030739,856.8697803358108,1103.7192788616594,591.9699274063179,1107.5504605074455,pooled_nearby_steps,7,5,7,24
2024-12-25,1022.9303144616515,sarimax_dynamic,8,7,7,639.0,True,False,,,0.0,1095.0,8.0,5.367425424149315,2.679517999989912,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1022.9303144616515,867.7046891943884,1114.5541877202368,602.8048362648955,1118.385369366023,pooled_nearby_steps,7,5,7,24
2024-12-19,1139.7301025390625,fourier_dynamic_regression,8,7,1,1040.0,,,,,,,,,,,,1139.7301025390625,895.1728881835937,1330.0735229492188,801.7186164855957,1548.3468185424806,pooled_nearby_steps,7,1,3,24
2024-12-20,1188.9524230957031,fourier_dynamic_regression,8,7,2,852.0,,,,,,,,,,,,1188.9524230957031,944.3952087402344,1379.2958435058595,850.9409370422363,1597.5691390991212,pooled_nearby_steps,7,1,3,24
2024-12-21,1175.033203125,fourier_dynamic_regression,8,7,3,919.0,,,,,,,,,,,,1175.033203125,928.209765625,1338.0836059570313,876.5795463562011,1583.649919128418,pooled_nearby_steps,7,2,4,24
2024-12-22,1158.333984375,fourier_dynamic_regression,8,7,4,933.0,,,,,,,,,,,,1158.333984375,911.510546875,1289.689794921875,893.3427612304688,1415.591796875,pooled_nearby_steps,7,3,5,24
2024-12-23,1103.29052734375,fourier_dynamic_regression,8,7,5,842.0,,,,,,,,,,,,1103.29052734375,852.786962890625,1225.310986328125,696.13203125,1269.2095703125,pooled_nearby_steps,7,4,6,24
2024-12-24,1135.728515625,fourier_dynamic_regression,8,7,6,543.0,,,,,,,,,,,,1135.728515625,891.58662109375,1258.360546875,627.0696044921875,1316.9358764648437,pooled_nearby_steps,7,5,7,24
2024-12-25,1085.5205078125,fourier_dynamic_regression,8,7,7,639.0,,,,,,,,,,,,1085.5205078125,841.37861328125,1208.1525390625,576.8615966796875,1266.7278686523437,pooled_nearby_steps,7,5,7,24
2024-12-19,1007.4198639939929,tree_boosting_fallback,8,7,1,1040.0,,,,,,,,,,,,1007.4198639939929,722.0491571165325,1099.5028456308153,614.8468064616934,1244.9767877034665,pooled_nearby_steps,7,1,3,24
2024-12-20,1047.1378090603343,tree_boosting_fallback,8,7,2,852.0,,,,,,,,,,,,1047.1378090603343,761.7671021828739,1139.2207906971566,654.5647515280349,1284.694732769808,pooled_nearby_steps,7,1,3,24
2024-12-21,960.8910593485363,tree_boosting_fallback,8,7,3,919.0,,,,,,,,,,,,960.8910593485363,675.5203524710759,1033.8171863499258,571.644779049238,1198.4479830580099,pooled_nearby_steps,7,2,4,24
2024-12-22,986.3032930801988,tree_boosting_fallback,8,7,4,933.0,,,,,,,,,,,,986.3032930801988,705.8026445724913,1018.4595977959151,597.0570127809005,1112.5688813118632,pooled_nearby_steps,7,3,5,24
2024-12-23,932.058136385133,tree_boosting_fallback,8,7,5,842.0,,,,,,,,,,,,932.058136385133,685.3973915750888,964.5686628436606,528.1056623715667,992.2391829237736,pooled_nearby_steps,7,4,6,24
2024-12-24,946.5872690814025,tree_boosting_fallback,8,7,6,543.0,,,,,,,,,,,,946.5872690814025,738.0318659936121,997.5958209261732,581.3352167781381,1038.4284481579166,pooled_nearby_steps,7,5,7,24
2024-12-25,975.9173268585537,tree_boosting_fallback,8,7,7,639.0,,,,,,,,,,,,975.9173268585537,767.3619237707633,1026.9258787033243,610.6652745552892,1067.758505935068,pooled_nearby_steps,7,5,7,24
2024-10-10,1462.0,naive,1,30,1,1588.0,,,,,,,,,,,,1462.0,1227.3,1719.8,1096.175,1824.4250000000002,pooled_nearby_steps,30,1,3,24
2024-10-11,1462.0,naive,1,30,2,1625.0,,,,,,,,,,,,1462.0,1227.3,1719.8,1096.175,1824.4250000000002,pooled_nearby_steps,30,1,3,24
2024-10-12,1462.0,naive,1,30,3,1724.0,,,,,,,,,,,,1462.0,1227.0,1746.4,1144.475,2302.9000000000005,pooled_nearby_steps,30,2,4,24
2024-10-13,1462.0,naive,1,30,4,2825.0,,,,,,,,,,,,1462.0,1209.6,1704.8,1144.475,2302.9000000000005,pooled_nearby_steps,30,3,5,24
2024-10-14,1462.0,naive,1,30,5,1491.0,,,,,,,,,,,,1462.0,1234.6,1631.8,1210.775,2155.125000000001,pooled_nearby_steps,30,4,6,24
2024-10-15,1462.0,naive,1,30,6,1482.0,,,,,,,,,,,,1462.0,1234.6,1604.5,1156.8,1631.575,pooled_nearby_steps,30,5,7,24
2024-10-16,1462.0,naive,1,30,7,1417.0,,,,,,,,,,,,1462.0,1279.7,1615.0,1030.65,1649.4,pooled_nearby_steps,30,6,8,24
2024-10-17,1462.0,naive,1,30,8,1436.0,,,,,,,,,,,,1462.0,1173.3,1676.8,1030.65,1709.85,pooled_nearby_steps,30,7,9,24
2024-10-18,1462.0,naive,1,30,9,1711.0,,,,,,,,,,,,1462.0,1129.5,1687.6,1047.325,1709.85,pooled_nearby_steps,30,8,10,24
2024-10-19,1462.0,naive,1,30,10,1478.0,,,,,,,,,,,,1462.0,1173.3,1687.6,1110.475,1709.85,pooled_nearby_steps,30,9,11,24
2024-10-20,1462.0,naive,1,30,11,1469.0,,,,,,,,,,,,1462.0,1143.3,1533.2,1060.925,1619.9,pooled_nearby_steps,30,10,12,24
2024-10-21,1462.0,naive,1,30,12,1535.0,,,,,,,,,,,,1462.0,1194.4,1490.8,1105.775,1566.45,pooled_nearby_steps,30,11,13,24
2024-10-22,1462.0,naive,1,30,13,1609.0,,,,,,,,,,,,1462.0,1183.4,1559.5,1064.375,1626.425,pooled_nearby_steps,30,12,14,24
2024-10-23,1462.0,naive,1,30,14,1570.0,,,,,,,,,,,,1462.0,1183.4,1597.3,1012.5250000000001,1638.5,pooled_nearby_steps,30,13,15,24
2024-10-24,1462.0,naive,1,30,15,1385.0,,,,,,,,,,,,1462.0,1131.8,1640.5,990.675,1740.1000000000001,pooled_nearby_steps,30,14,16,24
2024-10-25,1462.0,naive,1,30,16,1645.0,,,,,,,,,,,,1462.0,1200.6,1610.2,990.675,1737.2250000000001,pooled_nearby_steps,30,15,17,24
2024-10-26,1462.0,naive,1,30,17,1421.0,,,,,,,,,,,,1462.0,1149.3,1549.6,1058.25,1737.2250000000001,pooled_nearby_steps,30,16,18,24
2024-10-27,1462.0,naive,1,30,18,1410.0,,,,,,,,,,,,1462.0,1113.0,1426.6,1040.15,1498.45,pooled_nearby_steps,30,17,19,24
2024-10-28,1462.0,naive,1,30,19,1327.0,,,,,,,,,,,,1462.0,1076.7,1435.8,1040.15,1482.7250000000001,pooled_nearby_steps,30,18,20,24
2024-10-29,1462.0,naive,1,30,20,1443.0,,,,,,,,,,,,1462.0,1113.9,1441.2,1053.95,1560.15,pooled_nearby_steps,30,19,21,24
2024-10-30,1462.0,naive,1,30,21,1605.0,,,,,,,,,,,,1462.0,1147.2,1494.7,1052.25,1560.15,pooled_nearby_steps,30,20,22,24
2024-10-31,1462.0,naive,1,30,22,1459.0,,,,,,,,,,,,1462.0,1130.7,1494.7,1069.5,1695.1000000000001,pooled_nearby_steps,30,21,23,24
2024-11-01,1462.0,naive,1,30,23,1817.0,,,,,,,,,,,,1462.0,1104.9,1494.7,969.55,1759.5,pooled_nearby_steps,30,22,24,24
2024-11-02,1462.0,naive,1,30,24,1211.0,,,,,,,,,,,,1462.0,1071.8,1444.3999999999999,985.075,1759.5,pooled_nearby_steps,30,23,25,24
2024-11-03,1462.0,naive,1,30,25,1344.0,,,,,,,,,,,,1462.0,1064.4,1393.8999999999999,933.325,1569.2250000000001,pooled_nearby_steps,30,24,26,24
2024-11-04,1462.0,naive,1,30,26,1361.0,,,,,,,,,,,,1462.0,999.0,1417.6,913.7,1469.35,pooled_nearby_steps,30,25,27,24
2024-11-05,1462.0,naive,1,30,27,1482.0,,,,,,,,,,,,1462.0,967.8,1403.6,913.7,1454.9750000000001,pooled_nearby_steps,30,26,28,24
2024-11-06,1462.0,naive,1,30,28,1217.0,,,,,,,,,,,,1462.0,952.0,1442.7,775.225,1472.225,pooled_nearby_steps,30,27,29,24
2024-11-07,1462.0,naive,1,30,29,1465.0,,,,,,,,,,,,1462.0,973.8,1432.5,755.675,1454.075,pooled_nearby_steps,30,28,30,24
2024-11-08,1462.0,naive,1,30,30,1345.0,,,,,,,,,,,,1462.0,973.8,1432.5,755.675,1454.075,pooled_nearby_steps,30,28,30,24
2024-10-10,1694.0,seasonal_naive_7,1,30,1,1588.0,,,,,,,,,,,,1694.0,1317.3,1817.1,1169.725,1988.8250000000003,pooled_nearby_steps,30,1,3,24
2024-10-11,1664.0,seasonal_naive_7,1,30,2,1625.0,,,,,,,,,,,,1664.0,1287.3,1787.1,1139.725,1958.8250000000003,pooled_nearby_steps,30,1,3,24
2024-10-12,1643.0,seasonal_naive_7,1,30,3,1724.0,,,,,,,,,,,,1643.0,1266.3,1805.1,795.3000000000001,2489.0500000000006,pooled_nearby_steps,30,2,4,24
2024-10-13,1458.0,seasonal_naive_7,1,30,4,2825.0,,,,,,,,,,,,1458.0,1215.3,1585.3,644.2250000000001,2304.0500000000006,pooled_nearby_steps,30,3,5,24
2024-10-14,1548.0,seasonal_naive_7,1,30,5,1491.0,,,,,,,,,,,,1548.0,1335.8,1648.7,838.875,2202.000000000001,pooled_nearby_steps,30,4,6,24
2024-10-15,1592.0,seasonal_naive_7,1,30,6,1482.0,,,,,,,,,,,,1592.0,1396.6,1711.2,1304.05,1745.0,pooled_nearby_steps,30,5,7,24
2024-10-16,1462.0,seasonal_naive_7,1,30,7,1417.0,,,,,,,,,,,,1462.0,1170.4,1581.2,979.225,1615.0,pooled_nearby_steps,30,6,8,24
2024-10-17,1694.0,seasonal_naive_7,1,30,8,1436.0,,,,,,,,,,,,1694.0,1286.4,1792.2,1191.675,1847.0,pooled_nearby_steps,30,7,9,24
2024-10-18,1664.0,seasonal_naive_7,1,30,9,1711.0,,,,,,,,,,,,1664.0,1243.8,1851.8999999999999,1037.275,1900.625,pooled_nearby_steps,30,8,10,24
2024-10-19,1643.0,seasonal_naive_7,1,30,10,1478.0,,,,,,,,,,,,1643.0,1222.8,1830.8999999999999,669.0250000000001,1879.625,pooled_nearby_steps,30,9,11,24
